,household_id,school_id,y_ij,test_scores,sports,distance
25526,5105,1,1,0.45,3.5,1.2339211252929312
25527,5105,2,0,0.65,0.5,3.0629125990538255
25528,5105,3,0,0.85,2.0,7.296595496218846
25529,5105,4,0,0.5,2.8,5.475915474736215
25530,5106,0,1,0.95,1.0,1.7600931826791222
25531,5106,1,0,0.45,3.5,5.278335410900421
25532,5106,2,0,0.65,0.5,4.941787141700326
25533,5106,3,0,0.85,2.0,7.5486220992830235
25534,5106,4,0,0.5,2.8,9.041271608354426
25535,5107,0,1,0.95,1.0,2.8931071948824485
25536,5107,1,0,0.45,3.5,4.008644646436193
25537,5107,2,0,0.65,0.5,1.4715266124888915
25538,5107,3,0,0.85,2.0,4.925601409079354
25539,5107,4,0,0.5,2.8,5.653380572847142
25540,5108,0,0,0.95,1.0,4.99591994731415
25541,5108,1,0,0.45,3.5,8.121770322954678
25542,5108,2,0,0.65,0.5,3.948450764755422
25543,5108,3,1,0.85,2.0,1.1033465931283872
25544,5108,4,0,0.5,2.8,6.49779276088611
25545,5109,0,1,0.95,1.0,1.1352321971011978
25546,5109,1,0,0.45,3.5,6.959686844849584
25547,5109,2,0,0.65,0.5,4.576958815095522
25548,5109,3,0,0.85,2.0,5.427694078684691
25549,5109,4,0,0.5,2.8,8.752619713481558
25550,5110,0,0,0.95,1.0,5.1166578484685825
25551,5110,1,0,0.45,3.5,8.01094092277023
25552,5110,2,0,0.65,0.5,3.8070911889188808
25553,5110,3,1,0.85,2.0,0.9015055037950733
25554,5110,4,0,0.5,2.8,6.229582578567557
25555,5111,0,0,0.95,1.0,5.957356289100294
25556,5111,1,0,0.45,3.5,9.758616646309402
25557,5111,2,0,0.65,0.5,5.625367908974094
25558,5111,3,1,0.85,2.0,2.014678478815958
25559,5111,4,0,0.5,2.8,7.9874548053399534
25560,5112,0,1,0.95,1.0,3.2206669590986183
25561,5112,1,0,0.45,3.5,5.214316347012727
25562,5112,2,0,0.65,0.5,1.4161512781360888
25563,5112,3,0,0.85,2.0,3.5807644321302132
25564,5112,4,0,0.5,2.8,5.444104446435926
25565,5113,0,0,0.95,1.0,3.671290625978644
25566,5113,1,1,0.45,3.5,2.847520594847537
25567,5113,2,0,0.65,0.5,1.7945049053258049
25568,5113,3,0,0.85,2.0,5.859361925363195
25569,5113,4,0,0.5,2.8,5.381646667152917
25570,5114,0,0,0.95,1.0,5.932666737592826
25571,5114,1,0,0.45,3.5,4.056920238673965
25572,5114,2,0,0.65,0.5,1.7514642433087093
25573,5114,3,1,0.85,2.0,5.067213452008459
25574,5114,4,0,0.5,2.8,2.6341449033486346
25575,5115,0,0,0.95,1.0,5.812313011774985
25576,5115,1,1,0.45,3.5,2.6419061078563786
25577,5115,2,0,0.65,0.5,2.2828732269268786
25578,5115,3,0,0.85,2.0,6.2803942915799675
25579,5115,4,0,0.5,2.8,3.5552830820611567
25580,5116,0,0,0.95,1.0,8.15425651444057
25581,5116,1,0,0.45,3.5,8.037246793914642
25582,5116,2,0,0.65,0.5,4.520715658617857
25583,5116,3,0,0.85,2.0,3.5037699847241934
25584,5116,4,1,0.5,2.8,3.2220864092772077
25585,5117,0,1,0.95,1.0,10.072983817464934
25586,5117,1,0,0.45,3.5,7.446900175274275
25587,5117,2,0,0.65,0.5,5.836128026184783
25588,5117,3,0,0.85,2.0,6.975991575076546
25589,5117,4,0,0.5,2.8,1.629655696498049
25590,5118,0,0,0.95,1.0,6.0019119495984725
25591,5118,1,0,0.45,3.5,6.502783427497468
25592,5118,2,0,0.65,0.5,2.521076776841125
25593,5118,3,1,0.85,2.0,2.5348498820481566
25594,5118,4,0,0.5,2.8,3.5621214435673494
25595,5119,0,0,0.95,1.0,2.648513359985726
25596,5119,1,1,0.45,3.5,3.3782319597043773
25597,5119,2,0,0.65,0.5,3.3018717265902975
25598,5119,3,0,0.85,2.0,6.8111865797484
25599,5119,4,0,0.5,2.8,7.126716690011601
25600,5120,0,0,0.95,1.0,3.705589047626836
25601,5120,1,0,0.45,3.5,7.131912642118302
25602,5120,2,0,0.65,0.5,3.1735572029555437
25603,5120,3,1,0.85,2.0,2.2975536350769175
25604,5120,4,0,0.5,2.8,6.51241433348417
25605,5121,0,1,0.95,1.0,0.9540402150997889
25606,5121,1,0,0.45,3.5,6.911206020120998
25607,5121,2,0,0.65,0.5,4.745285284038207
25608,5121,3,0,0.85,2.0,5.768075606410028
25609,5121,4,0,0.5,2.8,8.95127209517125
25610,5122,0,1,0.95,1.0,1.4878997738638409
25611,5122,1,0,0.45,3.5,7.190084943894265
25612,5122,2,0,0.65,0.5,5.72780174920279
25613,5122,3,0,0.85,2.0,7.065274535071238
25614,5122,4,0,0.5,2.8,9.970034103215346
25615,5123,0,1,0.95,1.0,7.62904473684724
25616,5123,1,0,0.45,3.5,4.435442674640058
25617,5123,2,0,0.65,0.5,3.514988481366796
25618,5123,3,0,0.85,2.0,6.406023441126668
25619,5123,4,0,0.5,2.8,1.5836554080562928
25620,5124,0,0,0.95,1.0,2.2801915579509866
25621,5124,1,1,0.45,3.5,3.740686158656427
25622,5124,2,0,0.65,0.5,2.852771434432968
25623,5124,3,0,0.85,2.0,6.18739660735189
25624,5124,4,0,0.5,2.8,6.861292602220264
25625,5125,0,0,0.95,1.0,7.790977150590661
25626,5125,1,1,0.45,3.5,2.482278489397403
25627,5125,2,0,0.65,0.5,6.7148035190402116
25628,5125,3,0,0.85,2.0,10.955157054999466
25629,5125,4,0,0.5,2.8,8.091838334865809
25630,5126,0,0,0.95,1.0,8.684412757699146
25631,5126,1,0,0.45,3.5,4.159362586547788
25632,5126,2,0,0.65,0.5,4.897731887850611
25633,5126,3,0,0.85,2.0,8.165491911952637
25634,5126,4,1,0.5,2.8,2.9251547556410964
25635,5127,0,0,0.95,1.0,4.3305290584012885
25636,5127,1,0,0.45,3.5,4.200259249375373
25637,5127,2,0,0.65,0.5,0.09778014031474241
25638,5127,3,1,0.85,2.0,4.286833814100632
25639,5127,4,0,0.5,2.8,4.155194337936794
25640,5128,0,0,0.95,1.0,5.228291485157587
25641,5128,1,1,0.45,3.5,4.258913509504038
25642,5128,2,0,0.65,0.5,0.9896879574011093
25643,5128,3,0,0.85,2.0,4.45203551475205
25644,5128,4,0,0.5,2.8,3.2594374748226476
25645,5129,0,0,0.95,1.0,8.259128845136114
25646,5129,1,0,0.45,3.5,4.030094129099829
25647,5129,2,0,0.65,0.5,4.40495248526157
25648,5129,3,1,0.85,2.0,7.652813476455522
25649,5129,4,0,0.5,2.8,2.567879186072577
25650,5130,0,1,0.95,1.0,3.1910912619816236
25651,5130,1,0,0.45,3.5,3.1587296116193952
25652,5130,2,0,0.65,0.5,1.960832329448576
25653,5130,3,0,0.85,2.0,5.8062168482670575
25654,5130,4,0,0.5,2.8,5.788494053389533
25655,5131,0,0,0.95,1.0,0.7375928283336989
25656,5131,1,0,0.45,3.5,5.287005106524042
25657,5131,2,0,0.65,0.5,3.9130532770340345
25658,5131,3,1,0.85,2.0,6.218645262547326
25659,5131,4,0,0.5,2.8,8.128956188675412
25660,5132,0,0,0.95,1.0,6.431157445007734
25661,5132,1,0,0.45,3.5,8.148387550275743
25662,5132,2,0,0.65,0.5,3.9601038635517565
25663,5132,3,1,0.85,2.0,0.9841877619369003
25664,5132,4,0,0.5,2.8,5.099515578734581
25665,5133,0,0,0.95,1.0,6.294648552213276
25666,5133,1,0,0.45,3.5,9.69425203584786
25667,5133,2,0,0.65,0.5,5.492249547716988
25668,5133,3,1,0.85,2.0,1.53332568433929
25669,5133,4,0,0.5,2.8,7.530405685812303
25670,5134,0,0,0.95,1.0,0.8777085031771429
25671,5134,1,1,0.45,3.5,5.472000985785453
25672,5134,2,0,0.65,0.5,3.368481111441616
25673,5134,3,0,0.85,2.0,5.361952555538041
25674,5134,4,0,0.5,2.8,7.610713355509353
25675,5135,0,1,0.95,1.0,5.772052657179313
25676,5135,1,0,0.45,3.5,7.194315393725003
25677,5135,2,0,0.65,0.5,3.0060433152694603
25678,5135,3,0,0.85,2.0,1.521321413168127
25679,5135,4,0,0.5,2.8,4.555875431714704
25680,5136,0,0,0.95,1.0,7.731887522083725
25681,5136,1,1,0.45,3.5,4.423004251199256
25682,5136,2,0,0.65,0.5,3.6357226880351265
25683,5136,3,0,0.85,2.0,6.547823479787772
25684,5136,4,0,0.5,2.8,1.6293784933012736
25685,5137,0,0,0.95,1.0,8.255830818540367
25686,5137,1,1,0.45,3.5,4.870118418555584
25687,5137,2,0,0.65,0.5,4.126022978258537
25688,5137,3,0,0.85,2.0,6.806620146848255
25689,5137,4,0,0.5,2.8,1.374550373712804
25690,5138,0,0,0.95,1.0,10.083620556677007
25691,5138,1,0,0.45,3.5,7.280115618438317
25692,5138,2,0,0.65,0.5,5.841365951168251
25693,5138,3,1,0.85,2.0,7.158423634649322
25694,5138,4,0,0.5,2.8,1.6011585867416278
25695,5139,0,0,0.95,1.0,8.052787995557306
25696,5139,1,1,0.45,3.5,3.659730473848122
25697,5139,2,0,0.65,0.5,4.308890443971404
25698,5139,3,0,0.85,2.0,7.729129742414962
25699,5139,4,0,0.5,2.8,2.8784855766364936
25700,5140,0,0,0.95,1.0,3.2996484558325867
25701,5140,1,0,0.45,3.5,6.2376082613836
25702,5140,2,0,0.65,0.5,2.3464980386391634
25703,5140,3,0,0.85,2.0,2.846813880146354
25704,5140,4,1,0.5,2.8,6.010359902584579
25705,5141,0,0,0.95,1.0,7.22551310719708
25706,5141,1,1,0.45,3.5,1.2433989843340323
25707,5141,2,0,0.65,0.5,5.049118051631372
25708,5141,3,0,0.85,2.0,9.243437951561997
25709,5141,4,0,0.5,2.8,5.897384720055387
25710,5142,0,0,0.95,1.0,4.931671687335067
25711,5142,1,0,0.45,3.5,2.9727019559875805
25712,5142,2,0,0.65,0.5,1.4098915826112908
25713,5142,3,0,0.85,2.0,5.5801999632902
25714,5142,4,1,0.5,2.8,3.9565392602341296
25715,5143,0,1,0.95,1.0,0.689914311493113
25716,5143,1,0,0.45,3.5,5.354733756455913
25717,5143,2,0,0.65,0.5,3.6319365406494075
25718,5143,3,0,0.85,2.0,5.805923911668177
25719,5143,4,0,0.5,2.8,7.868033065093572
25720,5144,0,0,0.95,1.0,7.524505119059587
25721,5144,1,1,0.45,3.5,4.540873839497326
25722,5144,2,0,0.65,0.5,3.37247879577749
25723,5144,3,0,0.85,2.0,6.174762443180012
25724,5144,4,0,0.5,2.8,1.4591261663007955
25725,5145,0,0,0.95,1.0,5.306049783254384
25726,5145,1,1,0.45,3.5,7.365523447840657
25727,5145,2,0,0.65,0.5,3.123088196408008
25728,5145,3,0,0.85,2.0,1.120903253807185
25729,5145,4,0,0.5,2.8,5.2300282468369295
25730,5146,0,0,0.95,1.0,6.996876842120382
25731,5146,1,1,0.45,3.5,1.139871459719941
25732,5146,2,0,0.65,0.5,4.642150546289638
25733,5146,3,0,0.85,2.0,8.820420423321686
25734,5146,4,0,0.5,2.8,5.490249342701467
25735,5147,0,0,0.95,1.0,8.559725867642944
25736,5147,1,1,0.45,3.5,6.814473253591803
25737,5147,2,0,0.65,0.5,4.384509465258439
25738,5147,3,0,0.85,2.0,5.29252310131601
25739,5147,4,0,0.5,2.8,1.0857898381758466
25740,5148,0,1,0.95,1.0,1.9310546101559152
25741,5148,1,0,0.45,3.5,4.8469043553707225
25742,5148,2,0,0.65,0.5,4.677323134394408
25743,5148,3,0,0.85,2.0,7.500814727545975
25744,5148,4,0,0.5,2.8,8.719273564906532
25745,5149,0,0,0.95,1.0,3.9383455891902717
25746,5149,1,0,0.45,3.5,3.1475625533877656
25747,5149,2,0,0.65,0.5,1.2241834641063594
25748,5149,3,1,0.85,2.0,5.393523920415482
25749,5149,4,0,0.5,2.8,4.846306256076728
25750,5150,0,0,0.95,1.0,7.553121614138215
25751,5150,1,1,0.45,3.5,2.1431998694572347
25752,5150,2,0,0.65,0.5,6.37993667964621
25753,5150,3,0,0.85,2.0,10.621387780895146
25754,5150,4,0,0.5,2.8,7.769011388499077
25755,5151,0,1,0.95,1.0,0.7013060545495543
25756,5151,1,0,0.45,3.5,5.483350945058985
25757,5151,2,0,0.65,0.5,3.544239296692686
25758,5151,3,0,0.85,2.0,5.572802418690446
25759,5151,4,0,0.5,2.8,7.786618919806816
25760,5152,0,0,0.95,1.0,7.378545398854001
25761,5152,1,0,0.45,3.5,9.60196503312382
25762,5152,2,0,0.65,0.5,5.390524583637805
25763,5152,3,1,0.85,2.0,1.3848386462958502
25764,5152,4,0,0.5,2.8,6.2986171792431955
25765,5153,0,0,0.95,1.0,7.385241832728734
25766,5153,1,1,0.45,3.5,5.340928661464412
25767,5153,2,0,0.65,0.5,3.143131283303442
25768,5153,3,0,0.85,2.0,5.218527528078151
25769,5153,4,0,0.5,2.8,1.103064640116356
25770,5154,0,0,0.95,1.0,6.729062865071079
25771,5154,1,0,0.45,3.5,6.881207193207143
25772,5154,2,0,0.65,0.5,3.111005357221599
25773,5154,3,1,0.85,2.0,2.8294339061864067
25774,5154,4,0,0.5,2.8,3.174337981886049
25775,5155,0,0,0.95,1.0,4.372377776742437
25776,5155,1,1,0.45,3.5,3.4645833563531636
25777,5155,2,0,0.65,0.5,0.7808722088227519
25778,5155,3,0,0.85,2.0,5.021571963031506
25779,5155,4,0,0.5,2.8,4.2546251762608085
25780,5156,0,0,0.95,1.0,7.485725633477726
25781,5156,1,1,0.45,3.5,1.488171919137896
25782,5156,2,0,0.65,0.5,5.343571954437265
25783,5156,3,0,0.85,2.0,9.53377505522269
25784,5156,4,0,0.5,2.8,6.088631554363549
25785,5157,0,0,0.95,1.0,7.115175962369353
25786,5157,1,1,0.45,3.5,3.1545307142035
25787,5157,2,0,0.65,0.5,3.3920622277343693
25788,5157,3,0,0.85,2.0,7.0043635176075245
25789,5157,4,0,0.5,2.8,2.8959356584989693
25790,5158,0,0,0.95,1.0,1.9232773838221418
25791,5158,1,0,0.45,3.5,7.79117633508162
25792,5158,2,0,0.65,0.5,6.081429695120143
25793,5158,3,1,0.85,2.0,7.018913419400632
25794,5158,4,0,0.5,2.8,10.308665208369918
25795,5159,0,1,0.95,1.0,1.8327561554439582
25796,5159,1,0,0.45,3.5,6.573988912941914
25797,5159,2,0,0.65,0.5,3.530179753615987
25798,5159,3,0,0.85,2.0,4.207969576672015
25799,5159,4,0,0.5,2.8,7.587182814481456
25800,5160,0,0,0.95,1.0,4.39859728679449
25801,5160,1,1,0.45,3.5,1.6155827629919939
25802,5160,2,0,0.65,0.5,3.1435479647689775
25803,5160,3,0,0.85,2.0,7.290657031401869
25804,5160,4,0,0.5,2.8,6.034577824687534
25805,5161,0,1,0.95,1.0,1.4854192534479553
25806,5161,1,0,0.45,3.5,5.132929581174289
25807,5161,2,0,0.65,0.5,2.760991610059845
25808,5161,3,0,0.85,2.0,4.989908141073105
25809,5161,4,0,0.5,2.8,7.002833639543912
25810,5162,0,0,0.95,1.0,6.650340567366754
25811,5162,1,1,0.45,3.5,3.0618060612578333
25812,5162,2,0,0.65,0.5,2.9049905960054203
25813,5162,3,0,0.85,2.0,6.595701961808511
25814,5162,4,0,0.5,2.8,2.9412431153843577
25815,5163,0,0,0.95,1.0,4.72679758442983
25816,5163,1,0,0.45,3.5,6.8222842219973785
25817,5163,2,0,0.65,0.5,2.588955321775724
25818,5163,3,1,0.85,2.0,1.691690666341607
25819,5163,4,0,0.5,2.8,5.202188377224531
25820,5164,0,0,0.95,1.0,7.1972736646319335
25821,5164,1,0,0.45,3.5,7.616497465982858
25822,5164,2,0,0.65,0.5,3.791084619311765
25823,5164,3,1,0.85,2.0,2.594920332542244
25824,5164,4,0,0.5,2.8,3.5977627739972067
25825,5165,0,0,0.95,1.0,9.102758217792145
25826,5165,1,0,0.45,3.5,6.236691284817464
25827,5165,2,0,0.65,0.5,4.865242136068995
25828,5165,3,0,0.85,2.0,6.666696625994336
25829,5165,4,1,0.5,2.8,0.6935091301345355
25830,5166,0,0,0.95,1.0,6.369356958254909
25831,5166,1,0,0.45,3.5,7.175266034607618
25832,5166,2,0,0.65,0.5,3.150738259404614
25833,5166,3,1,0.85,2.0,2.0904211277056834
25834,5166,4,0,0.5,2.8,3.9096796667862463
25835,5167,0,0,0.95,1.0,7.50704269374608
25836,5167,1,0,0.45,3.5,7.883042613684078
25837,5167,2,0,0.65,0.5,4.100685841096014
25838,5167,3,1,0.85,2.0,2.7365832502541445
25839,5167,4,0,0.5,2.8,3.643564014670833
25840,5168,0,0,0.95,1.0,8.431216063803777
25841,5168,1,0,0.45,3.5,5.676736624736557
25842,5168,2,0,0.65,0.5,4.198212130734376
25843,5168,3,0,0.85,2.0,6.2469697840365095
25844,5168,4,1,0.5,2.8,0.4056671970318454
25845,5169,0,0,0.95,1.0,4.552034059113045
25846,5169,1,1,0.45,3.5,2.5437177377360167
25847,5169,2,0,0.65,0.5,4.929963159287053
25848,5169,3,0,0.85,2.0,8.839602568813959
25849,5169,4,0,0.5,2.8,7.993000652353906
25850,5170,0,0,0.95,1.0,7.566810650961338
25851,5170,1,0,0.45,3.5,10.065587615615344
25852,5170,2,0,0.65,0.5,5.8364941798444345
25853,5170,3,1,0.85,2.0,1.6772819009000661
25854,5170,4,0,0.5,2.8,6.84636437791723
25855,5171,0,1,0.95,1.0,6.720145524496231
25856,5171,1,0,0.45,3.5,0.751599178433718
25857,5171,2,0,0.65,0.5,4.922259674901938
25858,5171,3,0,0.85,2.0,9.15927831705693
25859,5171,4,0,0.5,2.8,6.268725926687556
25860,5172,0,0,0.95,1.0,6.966183611113202
25861,5172,1,0,0.45,3.5,4.389655394151529
25862,5172,2,1,0.65,0.5,2.7887343210989015
25863,5172,3,0,0.85,2.0,5.6819894181480395
25864,5172,4,0,0.5,2.8,1.7396448268562563
25865,5173,0,0,0.95,1.0,3.2326844467642126
25866,5173,1,0,0.45,3.5,3.8039542871639154
25867,5173,2,0,0.65,0.5,4.841341799483215
25868,5173,3,1,0.85,2.0,8.270859243150861
25869,5173,4,0,0.5,2.8,8.510401406895888
25870,5174,0,0,0.95,1.0,7.61647668958083
25871,5174,1,0,0.45,3.5,9.75943268553556
25872,5174,2,0,0.65,0.5,5.561828765820805
25873,5174,3,1,0.85,2.0,1.6190590159483873
25874,5174,4,0,0.5,2.8,6.313252828589665
25875,5175,0,0,0.95,1.0,5.830555315378091
25876,5175,1,0,0.45,3.5,1.2751050392143013
25877,5175,2,0,0.65,0.5,5.024220583990747
25878,5175,3,0,0.85,2.0,9.211932049910212
25879,5175,4,1,0.5,2.8,7.245012744468359
25880,5176,0,0,0.95,1.0,1.9725134364257662
25881,5176,1,0,0.45,3.5,4.995281611191734
25882,5176,2,0,0.65,0.5,2.2893722428326657
25883,5176,3,1,0.85,2.0,4.640001310063937
25884,5176,4,0,0.5,2.8,6.526227185413112
25885,5177,0,0,0.95,1.0,5.974939412853819
25886,5177,1,1,0.45,3.5,3.535790143957702
25887,5177,2,0,0.65,0.5,1.9684534359729298
25888,5177,3,0,0.85,2.0,5.589973695562336
25889,5177,4,0,0.5,2.8,2.8372022966142785
25890,5178,0,0,0.95,1.0,8.704503272910722
25891,5178,1,1,0.45,3.5,6.3492495939023295
25892,5178,2,0,0.65,0.5,4.466111218731278
25893,5178,3,0,0.85,2.0,5.964841023068919
25894,5178,4,0,0.5,2.8,0.35202501053374907
25895,5179,0,0,0.95,1.0,7.022591637090423
25896,5179,1,1,0.45,3.5,1.088352402773419
25897,5179,2,0,0.65,0.5,5.260052862673989
25898,5179,3,0,0.85,2.0,9.494830239853
25899,5179,4,0,0.5,2.8,6.482246442007377
25900,5180,0,0,0.95,1.0,11.095133273992598
25901,5180,1,0,0.45,3.5,7.9465001182976405
25902,5180,2,0,0.65,0.5,6.853786847103721
25903,5180,3,0,0.85,2.0,8.173244408492842
25904,5180,4,1,0.5,2.8,2.616640197544593
25905,5181,0,0,0.95,1.0,2.9343013466290913
25906,5181,1,0,0.45,3.5,5.769406935519921
25907,5181,2,0,0.65,0.5,2.0682316182661946
25908,5181,3,1,0.85,2.0,3.3569491604679746
25909,5181,4,0,0.5,2.8,5.995418222339681
25910,5182,0,0,0.95,1.0,3.1169309636886187
25911,5182,1,0,0.45,3.5,5.621919847604123
25912,5182,2,0,0.65,0.5,1.8277444381940853
25913,5182,3,1,0.85,2.0,3.32795983897247
25914,5182,4,0,0.5,2.8,5.741606119397078
25915,5183,0,0,0.95,1.0,4.9076598493623855
25916,5183,1,0,0.45,3.5,6.476573527277065
25917,5183,2,0,0.65,0.5,2.2363245520624
25918,5183,3,1,0.85,2.0,2.014023423420918
25919,5183,4,0,0.5,2.8,4.681577704927108
25920,5184,0,0,0.95,1.0,2.8127575260503033
25921,5184,1,1,0.45,3.5,7.951188418937391
25922,5184,2,0,0.65,0.5,4.660955760231025
25923,5184,3,0,0.85,2.0,4.0283520109614885
25924,5184,4,0,0.5,2.8,8.45797920884823
25925,5185,0,1,0.95,1.0,4.846703793627607
25926,5185,1,0,0.45,3.5,4.495023853901359
25927,5185,2,0,0.65,0.5,0.6358788637303848
25928,5185,3,0,0.85,2.0,4.074732434349016
25929,5185,4,0,0.5,2.8,3.6494035396916376
25930,5186,0,0,0.95,1.0,6.763534734540834
25931,5186,1,1,0.45,3.5,8.979900537704028
25932,5186,2,0,0.65,0.5,4.755478198137439
25933,5186,3,0,0.85,2.0,0.7684608765994014
25934,5186,4,0,0.5,2.8,5.9568232876744505
25935,5187,0,1,0.95,1.0,6.789115599207219
25936,5187,1,0,0.45,3.5,10.234204882201956
25937,5187,2,0,0.65,0.5,6.023811783966337
25938,5187,3,0,0.85,2.0,1.9579752925961713
25939,5187,4,0,0.5,2.8,7.904462423081322
25940,5188,0,0,0.95,1.0,7.723894947428221
25941,5188,1,1,0.45,3.5,10.877004381412384
25942,5188,2,0,0.65,0.5,6.636690200660511
25943,5188,3,0,0.85,2.0,2.404597539261468
25944,5188,4,0,0.5,2.8,8.027001960892951
25945,5189,0,0,0.95,1.0,8.56358007981533
25946,5189,1,1,0.45,3.5,4.258751184197323
25947,5189,2,0,0.65,0.5,4.696266578602103
25948,5189,3,0,0.85,2.0,7.87228543090811
25949,5189,4,0,0.5,2.8,2.6028706789197718
25950,5190,0,0,0.95,1.0,7.3570428503461205
25951,5190,1,1,0.45,3.5,1.6939782117986517
25952,5190,2,0,0.65,0.5,5.934181463111677
25953,5190,3,0,0.85,2.0,10.176416711801258
25954,5190,4,0,0.5,2.8,7.232077140935894
25955,5191,0,0,0.95,1.0,6.488846736669658
25956,5191,1,0,0.45,3.5,2.970656614069429
25957,5191,2,0,0.65,0.5,2.773621279266874
25958,5191,3,0,0.85,2.0,6.523890655344369
25959,5191,4,1,0.5,2.8,3.046443505075311
25960,5192,0,0,0.95,1.0,3.0945079624592373
25961,5192,1,0,0.45,3.5,5.195755608040292
25962,5192,2,0,0.65,0.5,1.4866618408656962
25963,5192,3,1,0.85,2.0,3.6639392079686877
25964,5192,4,0,0.5,2.8,5.553768749997495
25965,5193,0,0,0.95,1.0,4.564038656685702
25966,5193,1,0,0.45,3.5,7.073972684452456
25967,5193,2,0,0.65,0.5,2.8745020801150574
25968,5193,3,1,0.85,2.0,1.5762090206543342
25969,5193,4,0,0.5,2.8,5.629837969022746
25970,5194,0,0,0.95,1.0,4.733802516864279
25971,5194,1,1,0.45,3.5,1.4056660166604733
25972,5194,2,0,0.65,0.5,3.929423057672096
25973,5194,3,0,0.85,2.0,8.056353652983223
25974,5194,4,0,0.5,2.8,6.668721381468838
25975,5195,0,0,0.95,1.0,7.3703050930938225
25976,5195,1,1,0.45,3.5,6.407036064896365
25977,5195,2,0,0.65,0.5,3.3108473802869507
25978,5195,3,0,0.85,2.0,4.107713428931384
25979,5195,4,0,0.5,2.8,1.8978997828708428
25980,5196,0,1,0.95,1.0,4.366836848019753
25981,5196,1,0,0.45,3.5,2.5340524874162127
25982,5196,2,0,0.65,0.5,4.741723863241773
25983,5196,3,0,0.85,2.0,8.634029672261537
25984,5196,4,0,0.5,2.8,7.867568006267875
25985,5197,0,0,0.95,1.0,5.779449579786069
25986,5197,1,1,0.45,3.5,6.127837994685816
25987,5197,2,0,0.65,0.5,2.1616995760228317
25988,5197,3,0,0.85,2.0,2.7920407634630795
25989,5197,4,0,0.5,2.8,3.455987943940952
25990,5198,0,0,0.95,1.0,2.5636867192875803
25991,5198,1,1,0.45,3.5,6.872182664524359
25992,5198,2,0,0.65,0.5,3.4197419828326616
25993,5198,3,0,0.85,2.0,3.4874598038841125
25994,5198,4,0,0.5,2.8,7.267515453278721
25995,5199,0,0,0.95,1.0,7.919061050258703
25996,5199,1,0,0.45,3.5,2.8663353213637905
25997,5199,2,0,0.65,0.5,4.578616109668796
25998,5199,3,1,0.85,2.0,8.349345650105736
25999,5199,4,0,0.5,2.8,3.9007592904090806
26000,5200,0,0,0.95,1.0,8.589966211230593
26001,5200,1,0,0.45,3.5,6.176918413789998
26002,5200,2,0,0.65,0.5,4.348547298180064
26003,5200,3,1,0.85,2.0,5.972052086042143
26004,5200,4,0,0.5,2.8,0.17946503541085537
26005,5201,0,0,0.95,1.0,5.562098944414924
26006,5201,1,0,0.45,3.5,7.091504482558729
26007,5201,2,0,0.65,0.5,2.880158688890105
26008,5201,3,0,0.85,2.0,1.516968134216337
26009,5201,4,1,0.5,2.8,4.653351854192494
26010,5202,0,0,0.95,1.0,0.9527898943047629
26011,5202,1,0,0.45,3.5,6.650642546812765
26012,5202,2,0,0.65,0.5,4.263713191017228
26013,5202,3,1,0.85,2.0,5.303532225322331
26014,5202,4,0,0.5,2.8,8.452851102901278
26015,5203,0,0,0.95,1.0,4.449882503912976
26016,5203,1,1,0.45,3.5,1.6275879461781795
26017,5203,2,0,0.65,0.5,3.7129552169424556
26018,5203,3,0,0.85,2.0,7.805320644502434
26019,5203,4,0,0.5,2.8,6.615936712772394
26020,5204,0,0,0.95,1.0,10.700205773443574
26021,5204,1,1,0.45,3.5,7.632972670571982
26022,5204,2,0,0.65,0.5,6.458460892508621
26023,5204,3,0,0.85,2.0,7.82056023635313
26024,5204,4,0,0.5,2.8,2.2201420238559746
26025,5205,0,1,0.95,1.0,3.2141051920695247
26026,5205,1,0,0.45,3.5,6.647007753347732
26027,5205,2,0,0.65,0.5,2.8287601746406157
26028,5205,3,0,0.85,2.0,2.796615128722714
26029,5205,4,0,0.5,2.8,6.455485734286564
26030,5206,0,0,0.95,1.0,7.0133065061122615
26031,5206,1,1,0.45,3.5,6.385047729273032
26032,5206,2,0,0.65,0.5,3.0390427440972174
26033,5206,3,0,0.85,2.0,3.7017194782702254
26034,5206,4,0,0.5,2.8,2.298933111733203
26035,5207,0,0,0.95,1.0,7.520320662379369
26036,5207,1,0,0.45,3.5,9.278904365781178
26037,5207,2,0,0.65,0.5,5.130338675594217
26038,5207,3,0,0.85,2.0,1.5945794502885775
26039,5207,4,1,0.5,2.8,5.664408794180163
26040,5208,0,0,0.95,1.0,5.964177094968405
26041,5208,1,0,0.45,3.5,8.987722803446555
26042,5208,2,0,0.65,0.5,4.763151323677855
26043,5208,3,1,0.85,2.0,0.7720491389251093
26044,5208,4,0,0.5,2.8,6.767851405310437
26045,5209,0,0,0.95,1.0,6.903390802964161
26046,5209,1,0,0.45,3.5,8.70199251071295
26047,5209,2,0,0.65,0.5,4.523351648809635
26048,5209,3,1,0.85,2.0,1.0939591496364962
26049,5209,4,0,0.5,2.8,5.40967796630516
26050,5210,0,0,0.95,1.0,2.7014775821920307
26051,5210,1,1,0.45,3.5,6.8367903094540035
26052,5210,2,0,0.65,0.5,3.3019224145189106
26053,5210,3,0,0.85,2.0,3.3262112872697402
26054,5210,4,0,0.5,2.8,7.106855995158385
26055,5211,0,0,0.95,1.0,4.905544709305089
26056,5211,1,1,0.45,3.5,8.226096207013844
